No.,Name,c_lytica_removal_at_10psi,Series_p1,MW,AMW,Sv,Se,Sp,Ss,Mv,Me,Mp,Ms,nAT,nSK,nBT,nBO,nBM,SCBO,RBN,nDB,nH,nC,nN,nO,nS,nHM,ZM1,ZM1V,ZM2,ZM2V,Qindex,SNar,HNar,GNar,Xt,Dz,Ram,Pol,LPRS,VDA,MSD,SMTI,SMTIV,GMTI,GMTIV,Xu,SPI,W,WA,Har,Har2,QW,TI1,TI2,HyDp,RHyDp,w.1,ww,Rww,D/D,Wap,WhetZ,Whetm,Whetv,Whete,Whetp,J,JhetZ,Jhetm,Jhete,Jhetp,MAXDN,MAXDP,DELS,TIE,S0K,S1K,S2K,S3K,PHI,BLI,PW3,PW4,PW5,PJI2,CSI,ECC,AECC,DECC,MDDD,UNIP,CENT,VAR,BAC,Lop,ICR,T(N..O),T(N..S),T(O..O),T(O..S),MWC01,MWC02,MWC03,MWC04,MWC05,MWC06,MWC07,MWC08,MWC09,MWC10,TWC,SRW01,SRW02,SRW04,SRW06,SRW08,SRW10,MPC01,MPC02,MPC03,MPC04,MPC05,MPC06,MPC07,MPC08,MPC09,MPC10,piPC01,piPC02,piPC03,piPC04,piPC05,piPC06,piPC07,piPC08,piPC09,piPC10,TPC,piID,PCR,PCD,CID,BID,X0,X1,X2,X3,X4,X5,X0A,X1A,X2A,X3A,X4A,X5A,X0v,X1v,X2v,X3v,X4v,X5v,X0Av,X1Av,X2Av,X3Av,X4Av,X5Av,X0sol,X1sol,X2sol,X3sol,X4sol,X5sol,XMOD,RDCHI,RDSQ,ISIZ,IAC,AAC,IDE,IDM,IDDE,IDDM,IDET,IDMT,IVDE,IVDM,HVcpx,HDcpx,Uindex,Vindex,Xindex,Yindex,IC0,TIC0,SIC0,CIC0,BIC0,IC1,TIC1,SIC1,CIC1,BIC1,IC2,TIC2,SIC2,CIC2,BIC2,IC3,TIC3,SIC3,CIC3,BIC3,IC4,TIC4,SIC4,CIC4,BIC4,IC5,TIC5,SIC5,CIC5,BIC5,ATS1m,ATS2m,ATS3m,ATS4m,ATS5m,ATS6m,ATS7m,ATS8m,ATS1v,ATS2v,ATS3v,ATS4v,ATS5v,ATS6v,ATS7v,ATS8v,ATS1e,ATS2e,ATS3e,ATS4e,ATS5e,ATS6e,ATS7e,ATS8e,ATS1p,ATS2p,ATS3p,ATS4p,ATS5p,ATS6p,ATS7p,ATS8p,MATS1m,MATS2m,MATS3m,MATS4m,MATS5m,MATS6m,MATS7m,MATS8m,MATS1v,MATS2v,MATS4v,MATS5v,MATS6v,MATS7v,MATS8v,MATS1e,MATS2e,MATS3e,MATS4e,MATS5e,MATS6e,MATS7e,MATS8e,MATS1p,MATS2p,MATS3p,MATS4p,MATS5p,MATS6p,MATS7p,MATS8p,GATS1m,GATS2m,GATS3m,GATS4m,GATS5m,GATS6m,GATS7m,GATS8m,GATS1v,GATS2v,GATS3v,GATS4v,GATS5v,GATS6v,GATS7v,GATS8v,GATS1e,GATS2e,GATS3e,GATS4e,GATS5e,GATS6e,GATS7e,GATS8e,GATS1p,GATS2p,GATS3p,GATS4p,GATS5p,GATS6p,GATS7p,GATS8p,EPS0,EPS1,EEig01x,EEig02x,EEig03x,EEig04x,EEig05x,EEig06x,EEig07x,EEig08x,EEig09x,EEig10x,EEig11x,EEig14x,EEig15x,EEig01d,EEig02d,EEig03d,EEig04d,EEig05d,EEig06d,EEig07d,EEig08d,EEig09d,EEig10d,EEig11d,EEig12d,EEig13d,EEig14d,EEig15d,EEig01r,EEig02r,EEig03r,EEig04r,EEig05r,EEig06r,EEig07r,EEig08r,EEig12r,EEig13r,EEig14r,EEig15r,ESpm02u,ESpm03u,ESpm04u,ESpm05u,ESpm06u,ESpm07u,ESpm08u,ESpm09u,ESpm10u,ESpm11u,ESpm12u,ESpm13u,ESpm14u,ESpm15u,ESpm01x,ESpm02x,ESpm03x,ESpm04x,ESpm05x,ESpm06x,ESpm07x,ESpm08x,ESpm09x,ESpm10x,ESpm11x,ESpm12x,ESpm13x,ESpm14x,ESpm15x,ESpm01d,ESpm02d,ESpm03d,ESpm04d,ESpm05d,ESpm06d,ESpm07d,ESpm08d,ESpm09d,ESpm10d,ESpm11d,ESpm12d,ESpm13d,ESpm14d,ESpm15d,ESpm01r,ESpm02r,ESpm03r,ESpm04r,ESpm05r,ESpm06r,ESpm07r,ESpm08r,ESpm09r,ESpm10r,ESpm11r,ESpm12r,ESpm13r,ESpm14r,ESpm15r,BEHm1,BEHm2,BEHm3,BEHm4,BEHm5,BEHm6,BEHm7,BEHm8,BELm1,BELm2,BELm3,BELm4,BELm5,BELm6,BELm7,BELm8,BEHv1,BEHv2,BEHv3,BEHv4,BEHv5,BEHv6,BEHv7,BEHv8,BELv1,BELv2,BELv3,BELv4,BELv5,BELv6,BELv7,BELv8,BEHe1,BEHe2,BEHe3,BEHe4,BEHe5,BEHe6,BEHe7,BEHe8,BELe1,BELe2,BELe3,BELe4,BELe5,BELe6,BELe7,BELe8,BEHp1,BEHp2,BEHp3,BEHp4,BEHp5,BEHp6,BEHp7,BEHp8,BELp1,BELp2,BELp3,BELp4,BELp5,BELp6,BELp7,BELp8,GGI1,GGI2,GGI3,GGI4,GGI5,GGI6,GGI7,GGI8,GGI9,GGI10,JGI1,JGI2,JGI3,JGI4,JGI5,JGI6,JGI7,JGI8,JGI9,JGI10,JGT,LP1,Eig1Z,Eig1m,Eig1v,Eig1e,Eig1p,SEigZ,SEigm,SEigv,SEige,SEigp,AEigZ,AEigm,AEigv,AEige,AEigp,VEA1,VEA2,VRA1,VRA2,VED1,VED2,VRD1,VRD2,VEZ1,VEZ2,VRZ1,VRZ2,VEm1,VEm2,VRm1,VRm2,VEv1,VEv2,VRv1,VRv2,VEe1,VEe2,VRe1,VRe2,VEp1,VEp2,VRp1,VRp2,DP01,DP02,DP03,DP04,DP05,DP06,DP07,DP08,DP09,DP10,DP11,DP12,DP13,DP14,DP15,DP16,DP17,DP18,DP19,DP20,SP01,SP02,SP03,SP04,SP05,SP06,SP07,SP08,SP09,SP10,SP11,SP12,SP13,SP14,SP15,SP16,SP17,SP18,SP19,SP20,SHP2,W3D,J3D,H3D,AGDD,DDI,ADDD,G1,G2,RGyr,SPAN,SPAM,MEcc,SPH,ASP,FDI,PJI3,L/Bw,SEig,DISPm,QXXm,QYYm,QZZm,DISPv,QXXv,QYYv,QZZv,DISPe,QXXe,QYYe,QZZe,DISPp,QXXp,QYYp,QZZp,G(N..O),G(N..S),G(O..O),G(O..S),RDF010u,RDF015u,RDF020u,RDF025u,RDF030u,RDF035u,RDF040u,RDF045u,RDF050u,RDF055u,RDF060u,RDF065u,RDF070u,RDF075u,RDF080u,RDF085u,RDF090u,RDF095u,RDF100u,RDF105u,RDF110u,RDF115u,RDF120u,RDF125u,RDF130u,RDF010m,RDF015m,RDF020m,RDF025m,RDF030m,RDF035m,RDF040m,RDF045m,RDF050m,RDF055m,RDF060m,RDF065m,RDF070m,RDF075m,RDF080m,RDF085m,RDF090m,RDF095m,RDF100m,RDF105m,RDF110m,RDF115m,RDF120m,RDF125m,RDF130m,RDF010v,RDF015v,RDF020v,RDF025v,RDF030v,RDF035v,RDF040v,RDF045v,RDF050v,RDF055v,RDF060v,RDF065v,RDF070v,RDF075v,RDF080v,RDF085v,RDF090v,RDF095v,RDF100v,RDF105v,RDF110v,RDF115v,RDF120v,RDF125v,RDF130v,RDF010e,RDF015e,RDF020e,RDF025e,RDF030e,RDF035e,RDF040e,RDF045e,RDF050e,RDF055e,RDF060e,RDF065e,RDF070e,RDF075e,RDF080e,RDF085e,RDF090e,RDF095e,RDF100e,RDF105e,RDF110e,RDF115e,RDF120e,RDF125e,RDF130e,RDF010p,RDF015p,RDF020p,RDF025p,RDF030p,RDF035p,RDF040p,RDF045p,RDF050p,RDF055p,RDF060p,RDF065p,RDF070p,RDF075p,RDF080p,RDF085p,RDF090p,RDF095p,RDF100p,RDF105p,RDF110p,RDF115p,RDF120p,RDF125p,RDF130p,Mor01u,Mor02u,Mor03u,Mor04u,Mor05u,Mor06u,Mor07u,Mor08u,Mor09u,Mor10u,Mor11u,Mor12u,Mor13u,Mor14u,Mor15u,Mor16u,Mor17u,Mor18u,Mor19u,Mor20u,Mor21u,Mor22u,Mor23u,Mor24u,Mor25u,Mor26u,Mor27u,Mor28u,Mor29u,Mor30u,Mor31u,Mor32u,Mor01m,Mor02m,Mor03m,Mor04m,Mor05m,Mor06m,Mor07m,Mor08m,Mor09m,Mor10m,Mor11m,Mor12m,Mor13m,Mor14m,Mor15m,Mor16m,Mor17m,Mor18m,Mor19m,Mor20m,Mor21m,Mor22m,Mor23m,Mor24m,Mor25m,Mor26m,Mor27m,Mor28m,Mor29m,Mor30m,Mor31m,Mor32m,Mor01v,Mor02v,Mor03v,Mor04v,Mor05v,Mor06v,Mor07v,Mor08v,Mor09v,Mor10v,Mor11v,Mor12v,Mor13v,Mor14v,Mor15v,Mor16v,Mor17v,Mor18v,Mor19v,Mor20v,Mor21v,Mor22v,Mor23v,Mor24v,Mor25v,Mor26v,Mor27v,Mor28v,Mor29v,Mor30v,Mor31v,Mor32v,Mor01e,Mor02e,Mor03e,Mor04e,Mor05e,Mor06e,Mor07e,Mor08e,Mor09e,Mor10e,Mor11e,Mor12e,Mor13e,Mor14e,Mor15e,Mor16e,Mor17e,Mor18e,Mor19e,Mor20e,Mor21e,Mor22e,Mor23e,Mor24e,Mor25e,Mor26e,Mor27e,Mor28e,Mor29e,Mor30e,Mor31e,Mor32e,Mor01p,Mor02p,Mor03p,Mor04p,Mor05p,Mor06p,Mor07p,Mor08p,Mor09p,Mor10p,Mor11p,Mor12p,Mor13p,Mor14p,Mor15p,Mor16p,Mor17p,Mor18p,Mor19p,Mor20p,Mor21p,Mor22p,Mor23p,Mor25p,Mor26p,Mor27p,Mor28p,Mor29p,Mor30p,Mor31p,Mor32p,L1u,L2u,L3u,P1u,P2u,G1u,G2u,G3u,E1u,E2u,E3u,L1m,L2m,L3m,P1m,P2m,G1m,G2m,G3m,E1m,E2m,L1v,L2v,L3v,P1v,P2v,G1v,G2v,G3v,E1v,E2v,E3v,L1e,L2e,L3e,P1e,P2e,G1e,G2e,G3e,E1e,E3e,L1p,L2p,L3p,P1p,P2p,G1p,G2p,G3p,E1p,E2p,E3p,L1s,L2s,L3s,P1s,P2s,G1s,G2s,G3s,E1s,E2s,E3s,Tu,Tm,Tv,Te,Tp,Ts,Au,Am,Av,Ae,Ap,As,Gu,Gm,Gs,Ku,Km,Kv,Ke,Kp,Ks,Du,Dm,Dv,De,Dp,Ds,Vu,Vm,Vv,Ve,Vp,Vs,ITH,HIC,HGM,H1u,H2u,H3u,H4u,H5u,H6u,H7u,H8u,HTu,HATS0u,HATS1u,HATS2u,HATS3u,HATS4u,HATS5u,HATS6u,HATS7u,HATS8u,H0m,H1m,H2m,H3m,H4m,H5m,H6m,H7m,H8m,HTm,HATS0m,HATS1m,HATS2m,HATS3m,HATS4m,HATS5m,HATS6m,HATS7m,HATS8m,HATSm,H0v,H1v,H2v,H3v,H4v,H5v,H6v,H7v,H8v,HTv,HATS0v,HATS1v,HATS2v,HATS3v,HATS4v,HATS5v,HATS6v,HATS7v,HATS8v,HATSv,H0e,H1e,H2e,H3e,H4e,H5e,H6e,H7e,H8e,HTe,HATS0e,HATS1e,HATS2e,HATS3e,HATS4e,HATS5e,HATS6e,HATS7e,HATS8e,HATSe,H0p,H1p,H2p,H3p,H4p,H5p,H6p,H7p,H8p,HTp,HATS0p,HATS1p,HATS2p,HATS3p,HATS4p,HATS5p,HATS6p,HATS7p,HATS8p,HATSp,RCON,RARS,REIG,R1u,R2u,R3u,R4u,R5u,R6u,R7u,R8u,RTu,R1u+,R2u+,R3u+,R4u+,R5u+,R6u+,R7u+,R8u+,RTu+,R1m,R2m,R3m,R4m,R5m,R6m,R7m,R8m,RTm,R1m+,R2m+,R3m+,R4m+,R5m+,R6m+,R7m+,R8m+,RTm+,R1v,R2v,R3v,R4v,R5v,R6v,R7v,R8v,RTv,R1v+,R4v+,R5v+,R6v+,R7v+,R8v+,RTv+,R1e,R2e,R3e,R4e,R5e,R6e,R7e,R8e,RTe,R1e+,R2e+,R3e+,R4e+,R5e+,R6e+,R7e+,R8e+,RTe+,R1p,R2p,R3p,R4p,R5p,R6p,R7p,R8p,RTp,R1p+,R3p+,R5p+,R6p+,R7p+,R8p+,RTp+,nCp,nCs,n=CH2,n=CR2,nCOOR,nN+,nSO2H/nSO3H,nHDon,nHAcc,C-001,C-002,C-005,C-006,C-015,C-017,C-040,H-046,H-047,H-050,H-053,O-056,O-058,O-060,Ui,Hy,AMR,PSA,MLOGP,MLOGP2,ALOGP,ALOGP2,GVWAI-80,BLTF96,BLTD48,BLTA96
1,1,66.6957,Training,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004001106296671891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016554053519049969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005227033427293473,0.0005300632491214248,0.0,0.0011074766200534145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016399071770720184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016391982366685243,0.0018149472285752437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016155408494001855,0.00018238397195408096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038593486868607977,0.0,0.0,0.0,0.0,0.0007336654245971887,0.0,0.0,0.0,0.0,0.0007336654245971887,0.0,0.0,0.0,0.0,0.0007336654245971887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9825096339639809,0.9983576594543272,0.003783885129641236,0.0,0.0,1.0,1.0,0.25238719302590285,0.9549288152150684,0.0032260166876062067,0.0,1.0,0.0,0.9999999999999998,0.982313296514982,0.0009493729385786527,0.9973351822212276,0.10038003312030061,0.0,0.0,1.0,0.0,1.0,0.974929942864391,0.9990317519952572,0.0032293512912723826,0.0,1.0,0.0,1.0,0.0,0.0009241152537134536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011665683903111642,0.0,0.0,0.0,0.0,0.0,0.0,0.0017286609973874221,0.0,0.0009990734215324713,0.0,0.0,0.0,0.0,0.0,0.0,0.0017457333734508503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.46568197858357613,0.47605957358573586,0.6379097316263522,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007261755212093972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0010803566768764548,0.0,0.0,0.0,0.0008606363612970991,0.0,0.0,0.0,0.0008681766251231295,0.0,0.0,0.0,0.0008681766251231295,0.0,0.0,0.0,0.0008613179524180319,0.0,0.0,0.0,0.00084056056137467,0.0,0.0,0.0,0.0008885740256391259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005295202202671178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010496792035332488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005249972761525216,0.0,0.0013937102375050454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4791837110282696,0.301384212460388,1.0,0.9822056026411939,0.6929567129478922,0.0,0.0,1.0,1.0,0.4812379116314512,0.11788548250960033,0.0,0.00010086382943520246,0.38693348006663303,0.9999999999999999,0.9999999999999999,0.0,0.0,1.0,0.0024365064235542157,1.0,0.9999999999999998,0.0,0.0,0.0,1.0,0.8421666092648409,0.0,0.0010947540635941248,0.0,0.0,0.0,0.9999999999999998,0.9738500760571253,0.6175041580135754,0.0,0.7519747481682704,0.6305813553897764,0.03467478800567359,0.6453489683402467,0.8515698856322163,0.06126341150273664,1.0,0.5706533944890327,0.0,0.06661266804198099,0.9999999999999999,0.9999999999999999,0.0,0.0026986070765670908,1.0,0.00020537099880088908,0.0031492474510658834,0.8778671649510335,0.8327759249223232,0.6252738216184156,0.0,0.9975337574587213,0.0,0.4957832398502415,0.3854980576027072,0.3348154507616863,0.0,0.0,1.0,0.28632163901298224,1.0,0.041838351751724366,0.4995062612579837,0.24617463438673118,0.0,0.9997271820738977,0.9961684206923515,0.32652977218823953,1.0,0.0,0.0,0.9999999999999999,1.0,1.0,0.0,0.0,1.0000000000000002,0.0024017370572722383,0.9999999999999999,1.0,3.626315331079367e-05,0.0,0.0,1.0000000000000002,0.696267220937381,0.0,0.0013701211164200452,0.0,0.0,0.0,0.452436505218042,0.29919635381598547,1.0,0.7127504239889203,0.6845630654727348,0.0,0.0,1.0000000000000002,0.99846434298574,0.6017416317142257,0.0690250285070444,0.0,0.0,0.23112945166891805,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.7694682669031377,0.0,0.0,0.05838417276779459,0.0,0.0,0.9999999999999999,0.2060848300422609,0.9996130833383386,0.19539442691334336,0.582904787409073,0.2597184538453794,0.00021026437207783463,0.9989989181856742,0.9976049368696603,0.1593679666002467,0.9333771516420473,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0000000000000002,0.02876164517171702,0.9999999999999999,0.0001847058562545901,0.0007651283163784986,0.0,0.9999999999999998,0.5157428396807202,0.0,0.3786398227176589,0.0,0.0,0.0,0.0,0.0,0.0009700757922502428,0.0,0.0,0.0,0.0,0.0,0.000460376876311638,0.0,0.0,0.0002895014365706912,0.0,0.0020649384995847396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001239002460296307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011329537048146462,0.0,0.0,0.0,0.0,0.0010157736099104977,0.0,0.0,0.0,0.0,0.0012072150363918654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002193332633178141,0.000198536868266928,0.000198536868266928,0.000198536868266928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000198536868266928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002198563161798521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017623621588906155,0.001086334854171493,0.0007467275872604612,0.0023842612186372363,0.0021688875878011567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006440175175217466,0.0,0.0013271952128060664,0.001074536033131652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042513913572065406,0.0,0.00035910487220762845,0.0017312459803587423,0.0010298707004400176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017471607741689453,0.0012191669831709915,0.0008055418176928643,0.0025426396669770575,0.0020112067340163644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004866872808287643,0.0,0.0004618163929976933,0.001713486331204681,0.0015149109814475837,0.0,0.0,0.0,0.0,0.0,0.0,0.0001105563482454346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010030098459665785,0.0007330192537871941,0.0008525582701669329,0.001011833980429519,0.0,0.0,0.0,0.0,0.0010030098459665785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045522617241285134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001004770255823718,0.0004134747120863448,0.000859254490851715,0.00033685471410761867,0.0,0.0,0.0,0.0,0.001004770255823718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005671235657328444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001011833980429519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001011833980429519,0.0,0.001011833980429519,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,1.0,0.0,0.9953373901553199,0.00400110629667189,0.0,0.6158842519843668,0.38218083382978496,0.1843154638889274
